ID,Annotator,Text,Hate,HD,CV,VO,REL,RAE,SXO,GEN,IDL,NAT,POL,MPH,EX,IM
3079,14,I'm sure Bill Clinton has a donut for Ariana Grande to lick...https://www.youtube.com/watch?v=Oja97POVbM8,1,1,0,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
3083,4,Do you need evidence that Progressives are intellectually superior to the rest of us?Here you go:  'Front Hole',0,0,0,0,,,,,,,,,,
3083,15,Do you need evidence that Progressives are intellectually superior to the rest of us?Here you go:  'Front Hole',1,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3083,10,Do you need evidence that Progressives are intellectually superior to the rest of us?Here you go:  'Front Hole',0,0,0,0,,,,,,,,,,
3083,8,Do you need evidence that Progressives are intellectually superior to the rest of us?Here you go:  'Front Hole',1,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3083,14,Do you need evidence that Progressives are intellectually superior to the rest of us?Here you go:  'Front Hole',1,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3439,4,Popular leftist terms that do not exist: - Toxic Masculinity - Patriarchy - White Privilege No matter how long the gender studies majors at McDonald's try to push this propaganda we must push back with facts #politics,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3439,15,Popular leftist terms that do not exist: - Toxic Masculinity - Patriarchy - White Privilege No matter how long the gender studies majors at McDonald's try to push this propaganda we must push back with facts #politics,0,0,0,0,,,,,,,,,,
3439,10,Popular leftist terms that do not exist: - Toxic Masculinity - Patriarchy - White Privilege No matter how long the gender studies majors at McDonald's try to push this propaganda we must push back with facts #politics,0,0,0,0,,,,,,,,,,
3439,8,Popular leftist terms that do not exist: - Toxic Masculinity - Patriarchy - White Privilege No matter how long the gender studies majors at McDonald's try to push this propaganda we must push back with facts #politics,1,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3645,4,"So if #robots can plant the food; pick the food; and serve the food, why do we need #illegalaliens again?  Not to vote #democrat. They have already moved on to simply changing the counts.  https://www.zerohedge.com/news/2018-08-26/robot-ma...",0,0,0,0,,,,,,,,,,
3645,15,"So if #robots can plant the food; pick the food; and serve the food, why do we need #illegalaliens again?  Not to vote #democrat. They have already moved on to simply changing the counts.  https://www.zerohedge.com/news/2018-08-26/robot-ma...",0,0,0,0,,,,,,,,,,
3645,10,"So if #robots can plant the food; pick the food; and serve the food, why do we need #illegalaliens again?  Not to vote #democrat. They have already moved on to simply changing the counts.  https://www.zerohedge.com/news/2018-08-26/robot-ma...",1,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3645,8,"So if #robots can plant the food; pick the food; and serve the food, why do we need #illegalaliens again?  Not to vote #democrat. They have already moved on to simply changing the counts.  https://www.zerohedge.com/news/2018-08-26/robot-ma...",1,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
3847,4,"In-N-Out Refuses to Back Down, Responds to Democrats Boycotting Them with Fierce Statement.  Yikes. That’s the chair of the California Democratic Party acting like he’s ten years old. https://www.chicksonright.com/youngcons/2018/08/31...",1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3847,15,"In-N-Out Refuses to Back Down, Responds to Democrats Boycotting Them with Fierce Statement.  Yikes. That’s the chair of the California Democratic Party acting like he’s ten years old. https://www.chicksonright.com/youngcons/2018/08/31...",0,0,0,0,,,,,,,,,,
3847,10,"In-N-Out Refuses to Back Down, Responds to Democrats Boycotting Them with Fierce Statement.  Yikes. That’s the chair of the California Democratic Party acting like he’s ten years old. https://www.chicksonright.com/youngcons/2018/08/31...",0,0,0,0,,,,,,,,,,
3847,8,"In-N-Out Refuses to Back Down, Responds to Democrats Boycotting Them with Fierce Statement.  Yikes. That’s the chair of the California Democratic Party acting like he’s ten years old. https://www.chicksonright.com/youngcons/2018/08/31...",0,0,0,0,,,,,,,,,,
3847,14,"In-N-Out Refuses to Back Down, Responds to Democrats Boycotting Them with Fierce Statement.  Yikes. That’s the chair of the California Democratic Party acting like he’s ten years old. https://www.chicksonright.com/youngcons/2018/08/31...",1,1,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
3848,4,"Black Conservatives on Twatter: CNN's @JeffreyToobin called Antifa, a left-wing political terror group with few if any black participants, an 'African-American organization.' These violent stereotypes are racist and wrong. Using it to smear POTUS Trump — even worse! Liars @CNNPR! https://twitter.com/i/status/1035315440153755648",0,0,0,0,,,,,,,,,,
3848,15,"Black Conservatives on Twatter: CNN's @JeffreyToobin called Antifa, a left-wing political terror group with few if any black participants, an 'African-American organization.' These violent stereotypes are racist and wrong. Using it to smear POTUS Trump — even worse! Liars @CNNPR! https://twitter.com/i/status/1035315440153755648",1,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3848,10,"Black Conservatives on Twatter: CNN's @JeffreyToobin called Antifa, a left-wing political terror group with few if any black participants, an 'African-American organization.' These violent stereotypes are racist and wrong. Using it to smear POTUS Trump — even worse! Liars @CNNPR! https://twitter.com/i/status/1035315440153755648",0,0,0,0,,,,,,,,,,
3848,8,"Black Conservatives on Twatter: CNN's @JeffreyToobin called Antifa, a left-wing political terror group with few if any black participants, an 'African-American organization.' These violent stereotypes are racist and wrong. Using it to smear POTUS Trump — even worse! Liars @CNNPR! https://twitter.com/i/status/1035315440153755648",1,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
4191,4,"'I find wearing these little yellow stars on the chest is a good way to expiate our past sins, it reminds us of our privilege and keeps the memory of our crimes alive now that the last nazi is dead.' Conservative, circa 2025. #ConservativeMindset",1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4191,15,"'I find wearing these little yellow stars on the chest is a good way to expiate our past sins, it reminds us of our privilege and keeps the memory of our crimes alive now that the last nazi is dead.' Conservative, circa 2025. #ConservativeMindset",0,0,0,0,,,,,,,,,,
4191,10,"'I find wearing these little yellow stars on the chest is a good way to expiate our past sins, it reminds us of our privilege and keeps the memory of our crimes alive now that the last nazi is dead.' Conservative, circa 2025. #ConservativeMindset",0,0,0,0,,,,,,,,,,
4191,8,"'I find wearing these little yellow stars on the chest is a good way to expiate our past sins, it reminds us of our privilege and keeps the memory of our crimes alive now that the last nazi is dead.' Conservative, circa 2025. #ConservativeMindset",1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
4325,4,Liberals: These bikini coffee chains are sexist and a bad influence on impressionable young girls. Also Liberals: Lets take our kids down to the Folsom street fair where they can see transvestites swinging their junk around and getting whipped in public. http://www.foxnews.com/food-drink/2018/08/30/bikin...,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
4325,15,Liberals: These bikini coffee chains are sexist and a bad influence on impressionable young girls. Also Liberals: Lets take our kids down to the Folsom street fair where they can see transvestites swinging their junk around and getting whipped in public. http://www.foxnews.com/food-drink/2018/08/30/bikin...,0,0,0,0,,,,,,,,,,
4325,10,Liberals: These bikini coffee chains are sexist and a bad influence on impressionable young girls. Also Liberals: Lets take our kids down to the Folsom street fair where they can see transvestites swinging their junk around and getting whipped in public. http://www.foxnews.com/food-drink/2018/08/30/bikin...,0,0,0,0,,,,,,,,,,
4325,8,Liberals: These bikini coffee chains are sexist and a bad influence on impressionable young girls. Also Liberals: Lets take our kids down to the Folsom street fair where they can see transvestites swinging their junk around and getting whipped in public. http://www.foxnews.com/food-drink/2018/08/30/bikin...,1,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4351,4,"While Democrats play the race card, we play the Trump cardJobs, Jobs, Jobs, equals a win for all https://canadafreepress.com/article/jobs-jobs-jobs...",0,0,0,0,,,,,,,,,,
4351,15,"While Democrats play the race card, we play the Trump cardJobs, Jobs, Jobs, equals a win for all https://canadafreepress.com/article/jobs-jobs-jobs...",0,0,0,0,,,,,,,,,,
4351,10,"While Democrats play the race card, we play the Trump cardJobs, Jobs, Jobs, equals a win for all https://canadafreepress.com/article/jobs-jobs-jobs...",0,0,0,0,,,,,,,,,,
4351,8,"While Democrats play the race card, we play the Trump cardJobs, Jobs, Jobs, equals a win for all https://canadafreepress.com/article/jobs-jobs-jobs...",1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
4351,14,"While Democrats play the race card, we play the Trump cardJobs, Jobs, Jobs, equals a win for all https://canadafreepress.com/article/jobs-jobs-jobs...",1,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
4354,4,Explosive Ivy League Study Repressed For Finding Transgender Kids May Be A Social Contagion http://thefederalist.com/2018/08/31/explosive-ivy-...,0,0,0,0,,,,,,,,,,
4354,15,Explosive Ivy League Study Repressed For Finding Transgender Kids May Be A Social Contagion http://thefederalist.com/2018/08/31/explosive-ivy-...,0,0,0,0,,,,,,,,,,
4354,10,Explosive Ivy League Study Repressed For Finding Transgender Kids May Be A Social Contagion http://thefederalist.com/2018/08/31/explosive-ivy-...,0,0,0,0,,,,,,,,,,
4354,8,Explosive Ivy League Study Repressed For Finding Transgender Kids May Be A Social Contagion http://thefederalist.com/2018/08/31/explosive-ivy-...,1,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4354,14,Explosive Ivy League Study Repressed For Finding Transgender Kids May Be A Social Contagion http://thefederalist.com/2018/08/31/explosive-ivy-...,1,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4360,4,"If the regressive socialist marxist dems go back any further into his background I'm sure they will find out he used to play cowboys and Indians when he was a kid. Of course he played the part of the cowboy so you will hear them say he's prejudice, hates Indians and poc Senate Democrats call Nixon lawyer John Dean to testify at Kavanaugh hearing https://www.washingtonexaminer.com/news/senate-d...",0,0,0,0,,,,,,,,,,
4360,15,"If the regressive socialist marxist dems go back any further into his background I'm sure they will find out he used to play cowboys and Indians when he was a kid. Of course he played the part of the cowboy so you will hear them say he's prejudice, hates Indians and poc Senate Democrats call Nixon lawyer John Dean to testify at Kavanaugh hearing https://www.washingtonexaminer.com/news/senate-d...",0,0,0,0,,,,,,,,,,
4360,10,"If the regressive socialist marxist dems go back any further into his background I'm sure they will find out he used to play cowboys and Indians when he was a kid. Of course he played the part of the cowboy so you will hear them say he's prejudice, hates Indians and poc Senate Democrats call Nixon lawyer John Dean to testify at Kavanaugh hearing https://www.washingtonexaminer.com/news/senate-d...",0,0,0,0,,,,,,,,,,
4360,8,"If the regressive socialist marxist dems go back any further into his background I'm sure they will find out he used to play cowboys and Indians when he was a kid. Of course he played the part of the cowboy so you will hear them say he's prejudice, hates Indians and poc Senate Democrats call Nixon lawyer John Dean to testify at Kavanaugh hearing https://www.washingtonexaminer.com/news/senate-d...",1,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
4360,14,"If the regressive socialist marxist dems go back any further into his background I'm sure they will find out he used to play cowboys and Indians when he was a kid. Of course he played the part of the cowboy so you will hear them say he's prejudice, hates Indians and poc Senate Democrats call Nixon lawyer John Dean to testify at Kavanaugh hearing https://www.washingtonexaminer.com/news/senate-d...",1,1,0,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
4702,4,"People who say 'nobody's born a racist, you have to be taught' are also the ones who tell their children to be gay degenerates and killing white people is right.",0,0,0,1,,,,,,,,,,
4702,15,"People who say 'nobody's born a racist, you have to be taught' are also the ones who tell their children to be gay degenerates and killing white people is right.",0,0,0,0,,,,,,,,,,
4702,10,"People who say 'nobody's born a racist, you have to be taught' are also the ones who tell their children to be gay degenerates and killing white people is right.",1,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4702,8,"People who say 'nobody's born a racist, you have to be taught' are also the ones who tell their children to be gay degenerates and killing white people is right.",1,1,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4741,4,"That hair probably costs over $200 including the trip to the salon, and she's holding an $800 iPhone... She's wearing makeup and jewelry, too, while she howls & cries about how oppressed she is. Liberals have no sense of reality.",1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
4741,15,"That hair probably costs over $200 including the trip to the salon, and she's holding an $800 iPhone... She's wearing makeup and jewelry, too, while she howls & cries about how oppressed she is. Liberals have no sense of reality.",0,0,0,0,,,,,,,,,,
4741,10,"That hair probably costs over $200 including the trip to the salon, and she's holding an $800 iPhone... She's wearing makeup and jewelry, too, while she howls & cries about how oppressed she is. Liberals have no sense of reality.",0,0,0,0,,,,,,,,,,
4741,8,"That hair probably costs over $200 including the trip to the salon, and she's holding an $800 iPhone... She's wearing makeup and jewelry, too, while she howls & cries about how oppressed she is. Liberals have no sense of reality.",1,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
